text,label
"হয় তোরা হেদায়েত প্রাপ্ত হ, না হয় তোদের উপর গজব পুরুক",2
হিজাব আমাদের ধর্মীয় স্বাধীনতা,0
এই রকম পাগল কা...কা করে যাচ্ছে ততই মুগ্ধ হয়ে গেলাম,1
"একদিন এর বিচার বাংলার জনিনেই হবে,,,ইনশাআল্লাহ",0
যারা পরিকল্পিত ভাবে ধর্ষনের নাটক সাজিয়ে এ ঘটনা ঘটায় তাদের দ্রুত আইনের আওতায় আনা হোক,2
"যে নবীর সৈনিকরা মৃত্যুর সংবাদ শুনে হাসে,সেই নবীর সৈনিকদের দমিয়ে রাখার মত দাম্ভিকতা দুনিয়ার কোনো কাফের মুসরিকের নেই",0
"করোনায় এত লোক মারা যায়, কিন্তু এই বেগম মমতা মরে না কেন,,,",1
"এদিকে কুমিল্লায় কুরআনের অবমাননা হচ্ছে তার খবর নেই আর এরা ইসলাম বিদ্ধসী খবর নিয়ে ব্যস্তহায়রে তাগুত শেখ হাসিনার পা চাটা সাংবাদিক, গণমাধ্যম",1
তুই নাকি কার বাল হালাই দিবি,2
ভাই ঢাকা কলেজের এক সময়ের সভাপতি বাবু চাদাবাজ ছিল সে গাউচিয়ার সভাপতি প্যনেল এর এক আমদানি কারকের মাল আসার পর টাকা দাবি করে ১০ হাজার সে বলে টাকা না দিলে মাল নামাতে দিবে না আমি আমার নিজ চখে দেখা কাহিনি,1
"মহান আল্লাহ তায়ালা, এদের বিচার করবেন, ইনশা আল্লাহ",0
বদমায়েশ এদের পাচার চামড়া লাল দেখতে চাই সেনাবাহিনী আমাদের কলিজা এদের গায়ে হাত আমরা মানতে পারি না,2
